Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Label
4.97E-04,6.35E-08,8.15E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005870841,0.007827789,0,0,0,0,1,0,0.5,1,0.854901961,0.85,0.01,0.19,0,0,0,0,0,1
0,6.06E-08,8.15E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005870841,0.009784736,0,0,0,0,1,0,0.4,1,0.48627451,0.49,0.01,0,0,0,0,0,0,1
1.20E-04,1.70E-06,6.38E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.376470588,0.215686275,0.57,0.04,0.01,0,0,0,0,0,1
0,1.15E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.045009785,0,0,0,0,1,0,1,0.007843137,0.258823529,1,0,1,0.5,0,0,0,0,-1
0,1.69E-06,7.88E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.005870841,0,0,0,0,1,0,1,0.392156863,0.121568627,0.31,0.05,0.01,0,0,0,0.02,0,1
5.14E-05,1.47E-06,6.48E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.003913894,0,0,0,0,1,0,1,0.364705882,0.423529412,0.7,0.03,0.01,0.02,0,0,0,0,1
0,2.90E-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.168627451,0.278431373,0.16,0.09,0.16,0.03,0,0,0,0,1
5.14E-05,2.50E-06,6.44E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.005870841,0,0,0,0,1,0,1,0.6,0.717647059,0.78,0.03,0.01,0.01,0,0,0,0,1
5.14E-05,3.02E-06,6.59E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.003913894,0,0,0,0,1,0,1,0.796078431,0.764705882,0.71,0.02,0,0.01,0,0,0,0,1
0,1.82E-06,7.24E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.047058824,0.760784314,0.92,0.17,0.08,0.02,0,0,0,0,1
6.86E-05,2.28E-06,6.46E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.005870841,0,0,0,0,1,0,1,0.352941176,0.650980392,0.58,0.04,0.01,0.02,0,0,0,0,1
0,1.15E-08,7.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.411764706,0.015686275,0.01,0.04,0.01,0.5,0,0,0,0,1
1.37E-04,1.99E-06,6.40E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.68627451,0.568627451,0.52,0.02,0.01,0.01,0,0,0,0,1
6.86E-05,1.81E-06,7.88E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.005870841,0,0,0,0,1,0,1,0.380392157,0.603921569,0.65,0.03,0.01,0.01,0,0,0,0,1
0,2.78E-06,6.36E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.615686275,0.674509804,0.77,0.02,0.01,0.01,0,0,0,0,1
6.86E-05,1.70E-06,6.42E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.298039216,0.721568627,0.89,0.04,0.01,0.01,0,0,0,0,1
0,5.39E-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.009784736,0,0,0,0,1,0,0,0.376470588,0.266666667,0.17,0.03,0.17,0.03,0,0,0,0,1
0,1.34E-06,6.40E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.003913894,0,0,0,0,1,0,1,0.533333333,0.733333333,0.8,0.02,0.01,0.01,0,0,0,0,1
0,1.07E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.007827789,0,0,0,0,1,0,0,0.768627451,0.243137255,0.27,0.02,0.27,0.03,0,0,0,0,1
0,3.81E-07,5.43E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.011741683,0,0,0,0,1,0,0,0.211764706,0.192156863,0.91,0.04,0.02,0,0,0,0,0,1
0.005246104,4.89E-07,5.47E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.011741683,0,0,0,0,1,0,0,1,0.847058824,0.85,0.02,0,0,0,0,0,0,1
0,3.79E-07,5.41E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04109589,0.04109589,0,0,0,0,1,0,0,1,0.921568627,0.92,0.02,0,0,0,0,0,0,1
0,4.38E-07,2.09E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.007827789,0,0,0,0,1,0,0,1,0.941176471,0.94,0.02,0,0,0,0,0,0,1
0,3.61E-07,0.00132888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,1,0.97254902,0.97,0.01,0,0,0,0,0,0,1
0,4.44E-07,2.68E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.011741683,0,0,0,0,1,0,0,1,0.996078431,1,0.01,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001956947,0.05,0,0.94,1,0,0.96,0,1,0.003921569,0,0.95,0,0,0.03,0,0.97,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996086106,0.001956947,0.1,1,0.89,0,0,1,0,1,0.003921569,0,1,0,0,0.18,1,0.81,0,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998043053,0.001956947,0.09,0,0.9,1,0,1,0,1,0.003921569,0,1,0,0,0.18,0,0.82,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001956947,0.12,0,0.88,1,0,1,0,1,0.003921569,0,1,0,0,0.12,0,0.88,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996086106,0.001956947,0.05,0,0.95,1,0,1,0,1,0.003921569,0,1,0,0,0.05,0,0.95,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996086106,0.001956947,0.07,0,0.93,1,0,1,0,1,0.003921569,0,1,0,0,0.08,0,0.92,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996086106,0.001956947,0.09,0,0.91,1,0,1,0,1,0.003921569,0,1,0,0,0.11,0,0.89,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001956947,0.04,0,0.96,1,0,1,0,1,0.003921569,0,1,0,0,0.01,0,0.99,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001956947,0.03,1,0.97,0,0,1,0,1,0.003921569,0,1,0,0,0.01,1,0.99,0,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994129159,0.001956947,0.1,0,0.9,1,0,1,0,1,0.003921569,0,1,0,0,0.08,0,0.92,1,-1
0,1.44E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074363992,0.011741683,0,0,0,0,0.16,0.11,0,1,0.023529412,0.02,0.55,0.59,0,0,0,0.41,0,-1
0,3.12E-07,2.34E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526419,0.033268102,0,0,0,0,1,0,0.18,0.070588235,0.070588235,1,0,0.06,0,0,0,0,0,1
0,2.50E-07,0.00110407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.149019608,0.149019608,1,0,0.03,0,0,0,0,0,1
0,3.65E-07,0.001547677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.074363992,0.107632094,0,0,0,0,1,0,0.04,1,1,1,0,0,0,0,0,0,0,1
0,2.84E-07,1.18E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.048923679,0.058708415,0,0,0,0,1,0,0.13,1,1,1,0,0.01,0,0,0,0,0,1
0,3.09E-07,0.014763548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005870841,0.005870841,0,0,0,0,1,0,0,0.011764706,1,1,0,0.33,0.02,0,0,0,0,1
0,6.49E-08,2.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.007827789,0,0,0,0,1,0,0.75,0.070588235,0.066666667,0.94,0.11,0.17,0,0,0,0,0,1
0,1.24E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005870841,0.001956947,0,0,0,0,0.33,0.67,0,0.619607843,0.058823529,0.09,0.02,0.09,0,0,0,0,0,1
0,6.35E-08,2.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.003913894,0,0,0,0,1,0,1,0.854901961,0.705882353,0.83,0.01,0,0,0,0,0,0,1
0,6.35E-08,2.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.007827789,0,0,0,0,1,0,0.75,0.933333333,0.77254902,0.83,0.01,0,0,0,0,0,0,1
0,4.90E-08,6.59E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003913894,0.009784736,0,0,0,0,1,0,0.6,0.97254902,0.807843137,0.83,0.01,0.01,0,0,0,0,0,1
0,4.90E-08,9.70E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0.133072407,0,0,0,0,0.71,0.29,0.04,1,0.815686275,0.82,0.01,0,0,0,0,0,0,1
0,6.06E-08,1.36E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322896282,0.322896282,0,0,0,0,1,0,0,1,0.8,0.8,0.01,0,0,0,0,0,0,1
0,6.20E-08,1.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499021526,0.500978474,0,0,0,0,1,0.01,0.01,1,0.949019608,0.95,0.01,0,0,0,0,0,0,1
0,6.63E-08,2.46E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154598826,0.152641879,0,0,0,0,0.99,0.03,0,1,0.964705882,0.96,0.01,0,0,0,0,0,0,1
0,1.21E-07,8.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213307241,0.213307241,0,0,0,0,1,0,0,1,0.650980392,0.65,0.01,0.18,0,0,0,0,0,1
0,6.35E-08,2.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399217221,0.401174168,0,0,0,0,1,0,0.01,1,0.650980392,0.65,0.01,0,0,0,0,0,0,1
0,6.35E-08,2.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438356164,0.440313112,0,0,0,0,1,0,0.01,1,0.709803922,0.71,0.01,0,0,0,0,0,0,1
0,6.20E-08,2.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.432485323,0,0,0,0,1,0.01,0.01,1,1,1,0,0,0,0,0,0,0,1
0,6.49E-08,2.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133072407,0.142857143,0,0,0,0,1,0,0.03,1,0.996078431,1,0.01,0,0,0,0,0,0,1
0,6.63E-08,2.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227005871,0.227005871,0,0,0,0,0.99,0.02,0.02,1,0.992156863,0.99,0.01,0,0,0,0,0,0,1
0,6.63E-08,2.35E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125244618,0.127201566,0,0,0,0,1,0,0.03,1,0.992156863,0.99,0.01,0,0,0,0,0,0,1
0,6.20E-08,8.34E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003913894,0.005870841,0,0,0,0,0.5,1,1,1,0.933333333,0.93,0.01,0.01,0,0,0,0,0,1
0,4.33E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.309803922,0.309803922,1,0,1,0,0,0,0,0,1
0,4.33E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003913894,0,0,0,0,1,0,0,0.388235294,0.388235294,1,0,1,0,0,0,0,0,1
0,4.33E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003913894,0,0,0,0,1,0,0,0.42745098,0.42745098,1,0,1,0,0,0,0,0,1
0,4.38E-07,0.001009026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.048923679,0,0,0,0,1,0,0.2,0.039215686,0.501960784,1,0,0.1,0.04,0,0,0,0,1
0,2.97E-07,8.12E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01369863,0.01369863,0,0,0,0,1,0,0,0.02745098,0.698039216,1,0,0.14,0.06,0,0,0,0,1
0,3.23E-07,8.83E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005870841,0.005870841,0,0,0,0,1,0,0,0.066666667,0.737254902,1,0,0.06,0.05,0,0,0,0,1
0,3.78E-07,0.001694706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.796078431,1,1,0,0.01,0.03,0,0,0,0,1
0,3.00E-07,2.72E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483366,0.023483366,0,0,0,0,1,0,0,0.243137255,0.894117647,1,0,0.02,0.03,0,0,0,0,1
0,4.01E-07,2.64E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015655577,0.017612524,0,0,0,0,1,0,0.22,0.360784314,0.894117647,1,0,0.01,0.03,0,0,0,0,1
0,2.99E-07,1.19E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02739726,0.02739726,0,0,0,0,1,0,0,0.054901961,0.894117647,1,0,0.07,0.03,0,0,0,0,1
0,2.61E-07,0.001130838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,1,1,1,0,0,0,0.01,0.01,0,0,1
0,4.83E-07,2.38E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007827789,0.007827789,0,0,0,0,1,0,0,0.196078431,1,1,0,0.02,0.01,0,0,0,0,1
0,3.10E-07,5.16E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354207,0.029354207,0.07,0.07,0,0,1,0,0,0.470588235,1,1,0,0.01,0.02,0.01,0,0,0,1
3.43E-05,1.48E-06,6.32E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.003913894,0,0,0,0,1,0,1,0.721568627,0.294117647,0.41,0.03,0.01,0,0.01,0.01,0,0,1
1.71E-05,1.14E-06,6.44E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,1,0.415686275,0.42,0.02,0,0,0,0.01,0,0,1
0,1.15E-07,0.001156636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,1,0.019607843,0.02,0.02,0,0,0,0,0,0,1
0,4.33E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003913894,0.005870841,0,0,0,0,0.5,1,0.67,0.317647059,0.050980392,0.16,0.09,0.16,0,0,0,0,0,1
0,8.51E-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.009784736,0,0,0,0,0.83,0.33,0,0.709803922,0.294117647,0.29,0.05,0.29,0.03,0,0,0,0,1
0,1.96E-06,6.46E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.168627451,0.360784314,0.72,0.12,0.02,0.02,0,0,0,0,1
0,8.81E-07,6.50E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.247058824,0.380392157,0.71,0.1,0.02,0.02,0,0,0.02,0,1
0,4.18E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003913894,0.035225049,0,0,0,0,0.5,1,0.28,0.521568627,0.149019608,0.15,0.05,0.15,0.05,0.01,0,0.01,0,1
0,1.02E-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01369863,0.01369863,0,0,0,0,1,0,0,0.756862745,0.137254902,0.13,0.04,0.13,0.06,0.01,0,0.01,0,1
0,4.62E-07,2.48E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.068493151,0.109589041,0,0,0,0,1,0,0.04,0.152941176,0.211764706,1,0,0.03,0.09,0,0,0,0,1
0,6.87E-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526419,0.021526419,0,0,0,0,1,0,0,1,0.411764706,0.41,0.02,0.41,0,0,0,0,0,1
0,1.76E-06,6.50E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,1,0.462745098,0.46,0.02,0,0,0,0.01,0,0,1
0,8.18E-07,0,0,0,0,0,0,1,0,0,0,0.006042296,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.141176471,0.525490196,0.75,0.08,0.75,0.01,0,0,0,0,1
0,2.89E-06,6.42E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.57254902,0.466666667,0.49,0.04,0.01,0.02,0,0,0.01,0,1
0,2.36E-06,6.34E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.070588235,0.568627451,0.61,0.28,0.06,0.01,0,0,0,0,1
4.46E-04,1.36E-06,5.28E-04,0,0,0,0.633333333,0,1,0,0,0,0,0,0,0,0,0,1,0.005870841,0.001956947,0,0,0,0,0.33,0.67,0,0.980392157,0.180392157,0.18,0.03,0.01,0,0,0,0,0,1
0,3.23E-07,5.04E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.003913894,0,0,0,0,1,0,0,0.396078431,0.474509804,1,0,0.01,0.03,0.02,0.02,0,0,1
0,4.96E-07,2.80E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005870841,0.007827789,0,0,0,0,1,0,0.5,0.015686275,1,1,0,0.25,0.07,0,0.01,0,0,1
0,4.49E-07,4.17E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015655577,0.029354207,0,0,0,0,1,0,0.13,0.239215686,1,1,0,0.02,0.04,0,0,0,0,1
0,2.99E-07,0.001808177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035225049,0.035225049,0,0,0,0,1,0,0,0.239215686,1,1,0,0.02,0.03,0,0,0,0,1
0,4.74E-07,5.01E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01369863,0.01369863,0,0,0,0,1,0,0,0.333333333,1,1,0,0.01,0.02,0,0,0,0,1
0,3.40E-07,0.003087983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017612524,0.037181996,0,0,0,0,1,0,0.11,0.388235294,1,1,0,0.01,0.01,0,0,0.01,0,1
0,3.26E-07,1.46E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.043052838,0.045009785,0.05,0.04,0,0,1,0,0.09,0.917647059,1,1,0,0,0.01,0,0,0,0,1
0,4.20E-07,7.80E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354207,0.029354207,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,4.47E-07,2.87E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01369863,0.01369863,0,0,0,0,1,0,0,0.145098039,1,1,0,0.03,0.05,0,0.01,0,0,1
0,3.27E-07,1.55E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569472,0.019569472,0,0,0,0,1,0,0,0.054901961,1,1,0,0.07,0.03,0,0,0,0,1
0,4.17E-07,3.39E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005870841,0.007827789,0,0,0,0,1,0,0.5,0.011764706,1,1,0,0.33,0.03,0,0,0,0,1
0,4.28E-07,9.94E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.01369863,0,0,0,0.14,1,0,0.43,0.168627451,1,1,0,0.02,0.02,0,0,0,0,1
0,4.69E-07,3.90E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.009784736,0,0,0,0,1,0,0,0.28627451,1,1,0,0.01,0.02,0,0,0,0,1
0,4.82E-07,2.81E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01369863,0.015655577,0,0,0,0,1,0,0.25,1,1,1,0,0,0,0,0,0,0,1
0,3.04E-07,8.83E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.045009785,0.045009785,0,0,0,0,1,0,0,0.11372549,1,1,0,0.03,0.03,0,0,0,0,1
0,2.06E-07,0.001857833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.001956947,0,0,0,0,1,0,0,0.015686275,1,1,0,0.25,0.07,0,0,0,0,1
0,4.46E-07,3.83E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02739726,0.050880626,0.07,0.12,0,0,1,0,0.12,0.705882353,1,1,0,0.01,0.02,0.01,0.01,0.01,0.01,1
0,2.71E-07,0.001014069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003913894,0.009784736,0,0,0,0,1,0,0.6,0.062745098,1,1,0,0.06,0.01,0,0,0,0,1
0,3.03E-07,0.001116484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.015655577,0,0,0,0,1,0,0.38,0.215686275,1,1,0,0.02,0.02,0.02,0.01,0,0,1
0,2.94E-07,9.26E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.009784736,0,0,0,0,1,0,0,0.019607843,1,1,0,0.2,0.04,0,0.01,0,0,1
0,3.53E-07,0.002078376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483366,0.025440313,0,0,0,0,1,0,0.15,0.196078431,1,1,0,0.02,0.05,0,0,0,0,1
0,4.28E-07,5.76E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035225049,0.035225049,0,0,0,0,1,0,0,0.352941176,1,1,0,0.01,0.04,0,0,0,0,1
0,3.50E-07,0.001407438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01369863,0.01369863,0,0,0,0,1,0,0,0.392156863,1,1,0,0.01,0.04,0,0,0,0,1
0,4.51E-07,4.53E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526419,0.025440313,0,0,0,0,1,0,0.23,1,1,1,0,0,0,0,0,0,0,1
0,4.53E-07,5.19E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.064579256,0.068493151,0,0,0,0,1,0,0.09,1,1,1,0,0,0,0,0,0,0,1
0,4.87E-07,5.76E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01369863,0.019569472,0,0,0,0,1,0,0.3,1,1,1,0,0,0,0,0,0,0,1
0,4.69E-07,5.51E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035225049,0.056751468,0,0,0,0,1,0,0.21,1,1,1,0,0,0,0,0,0,0,1
0,3.10E-07,4.80E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.017612524,0,0,0,0,1,0,0.44,1,1,1,0,0,0,0,0,0,0,1
0,2.94E-07,5.76E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483366,0.056751468,0,0,0,0,1,0,0.14,1,1,1,0,0,0,0,0,0,0,1
0,3.09E-07,1.05E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.058708415,0,0,0,0.03,1,0,0.2,1,1,1,0,0,0,0,0,0,0,1
0,2.93E-07,4.83E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033268102,0.039138943,0,0,0,0,1,0,0.15,1,1,1,0,0,0,0,0,0,0,1
0,3.23E-07,7.64E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.011741683,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,3.01E-07,1.36E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.015655577,0,0,0,0,1,0,0.38,1,1,1,0,0,0,0,0,0,0,1
0,3.33E-07,5.06E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009784736,0.02739726,0,0,0,0,1,0,0.36,0.223529412,1,1,0,0.02,0.01,0,0,0,0,1
0,3.32E-07,1.40E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.023483366,0.054794521,0,0,0,0,1,0,0.21,0.301960784,1,1,0,0.01,0.01,0,0,0,0,1
0,2.57E-07,0.002373984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569472,0.019569472,0,0,0,0,1,0,0,0.415686275,1,1,0,0.01,0.04,0,0,0,0,1
0,4.10E-07,6.65E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001956947,0.007827789,0,0,0,0,1,0,0.75,0.007843137,1,1,0,0.5,0.05,0,0,0,0,1
0,5.02E-07,1.85E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011741683,0.011741683,0,0,0,0,1,0,0,0.415686275,1,1,0,0.01,0.04,0,0,0,0,1
0,2.96E-07,2.06E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031311155,0.031311155,0,0,0,0,1,0,0,0.258823529,1,1,0,0.02,0.04,0,0,0,0,1
0,4.77E-07,0.001113187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017612524,0.017612524,0,0,0,0,1,0,0,0.082352941,1,1,0,0.05,0.04,0,0,0,0,1
0,3.55E-07,2.30E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033268102,0.062622309,0,0,0,0,1,0,0.06,1,1,1,0,0,0,0,0,0,0,1
0,2.86E-07,8.39E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526419,0.025440313,0,0,0,0,1,0,0.23,0.043137255,1,1,0,0.09,0.02,0,0,0,0,1
